"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-3071-3p",117.521441413026,-0.255151955073423,0.311581471446888,-0.818893222015341,0.412847337371255,0.543285336678914
"mmu-miR-3074-5p",27828.5151947381,1.17416120500248,0.235733624410588,4.98088131439996,6.32953518187393e-07,1.11399819200981e-05
"mmu-miR-3074-1-3p",12.3842290346005,0.495404155688944,0.554183787344335,0.893934768577289,0.371356793749871,0.498940279221227
"mmu-miR-3082-3p",123.675649808398,0.59160539630298,0.300587016667418,1.96816683189466,0.0490488452181419,0.118254750114972
"mmu-miR-3084-3p",38.7858123704315,1.21176763673736,0.421471388425242,2.87508872491898,0.00403913977927305,0.0177983031858104
"mmu-miR-3086-5p",3.77690135690504,0.184718729686942,0.869885472090978,0.21234833275572,0.831835291008605,NA
"mmu-miR-466m-3p",4.36207177967325,0.967469390443198,0.861037794153821,1.12360850709692,0.261179145549405,0.389555335734706
"mmu-miR-669p-5p",34.6363748138295,0.646094576594124,0.392705448522934,1.64523965487174,0.0999203988028972,0.203698728061505
"mmu-miR-669p-3p",3.10451122912252,0.544121445693935,0.967070881992953,0.562648980364916,0.573673932115935,NA
"mmu-miR-466p-3p",5.01106985891546,0.77015342384606,0.789604849721928,0.975365620053222,0.329378931048022,0.460380527709488
"mmu-miR-3097-3p",3.74463178440812,-0.475186318769176,0.869230379903186,-0.546674770872714,0.58460219002101,NA
"mmu-miR-3098-3p",2.33322086869125,0.244055765363172,1.10219384772691,0.221427261517107,0.82475976757727,NA
